ID;Febrero 2012;Marzo 2012;Abril 2012;Mayo 2012;Junio 2012;Julio 2012;Agosto 2012;Septiembre 2012;Octubre 2012;Noviembre 2012;Diciembre 2012;Enero 2012;Febrero 2013;Marzo 2013;Abril 2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Y
1714;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1715;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1716;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1717;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1718;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1719;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1720;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1721;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1722;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1723;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1724;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1725;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1726;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1727;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1728;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1729;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1730;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1731;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1732;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1733;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1734;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1735;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1736;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;FALSO;VERDADERO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1737;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1738;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1739;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1740;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1741;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1742;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1743;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1744;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1745;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1746;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1747;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1748;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1749;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1750;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1751;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1752;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1753;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1754;FALSO;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1755;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1756;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1757;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1758;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1759;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1760;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1761;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1762;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1763;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1764;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1765;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1766;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1767;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1768;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1769;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1770;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1771;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1772;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1773;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1774;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1775;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1776;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1777;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1778;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1779;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1780;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1781;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1782;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1783;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1784;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1785;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1786;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1787;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1788;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1789;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1790;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1791;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1792;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1793;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1794;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1795;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1796;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1797;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1798;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1799;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1800;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1801;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1802;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1803;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1804;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1805;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1806;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1807;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1808;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1809;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1810;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1811;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1812;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1813;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1814;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1815;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1816;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1817;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1818;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1819;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1820;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1821;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1822;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1823;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1824;FALSO;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
1825;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1826;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1827;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1828;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1829;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1830;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1831;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1832;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1833;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1834;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1835;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1836;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
1837;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
